clauseId:ID(Clause),text,clauseNumber,:LABEL
cl_pol_unknown_27bc5d83_1e1fdc52,Financial Impairment of the Policyholder.,,Clause
cl_pol_unknown_27bc5d83_f3875376,"Civil or Bail Bond Expense shall mean only the fee or premium (and only that which is available at reasonable commercial rates) necessary to obtain such a bond or other similar form of guarantee for the period of no more than 12 months, in respect of obligations as to a specific security or collateral placed upon the Insured Person by a civil or criminal court in connection with any covered Claim; and excluding any form of actual security or collateral for funding for the bond or other guarantee, the bond or other guarantee itself, or the equivalent to any of the same.",,Clause
cl_pol_unknown_27bc5d83_8388d6be,Civil Fines and Penalties shall mean:,,Clause
cl_pol_unknown_27bc5d83_eb7c2f06,"1. civil money penalties pursuant to Section 2(g)(2)(B) of the United States (U.S.) Foreign Corrupt Practices Act, 15 U.S.C. §78dd-2(g)(2)(B) or any similar law of any other jurisdiction; and 2. civil, administrative or regulatory money penalties for a violation of any law, regulation or statute other than the Foreign Corrupt Practices Act;",,Clause
cl_pol_unknown_27bc5d83_4a36db5a,"but only if: (i) such violations described in 2.4(1) and 2.4(2) are not knowing, wilful or criminal; and (ii) such penalties are insurable under the internal laws of the jurisdiction in which such penalties were assessed or levied. ---",,Clause
cl_pol_unknown_27bc5d83_dcb5bf62,"1. a written demand for monetary damages or non-monetary relief (including injunctive relief) served or brought against an Insured alleging a Wrongful Act; 2. a civil, criminal, arbitration/mediation proceeding (including any counter-claim) commenced against an Insured alleging a Wrongful Act; 3. administrative or regulatory proceeding commenced against an Insured by the service of a notice of charges or similar documents alleging a Wrongful Act; 4. an Investigation alleging a Wrongful Act; or 5. a Securities Claim",,Clause
cl_pol_unknown_27bc5d83_fedbe763,"Claim shall also include any matters or events covered under the Insurance Clauses in Section 1 of this Policy or Extensions in Section 3 of this Policy (or as added or amended by any endorsement to this Policy), but only to the extent set out in the relevant sections.",,Clause
cl_pol_unknown_27bc5d83_57cbdc99,"1. the Policyholder; and 2. any past, present or future Subsidiary Company of the Policyholder (subject to the terms and conditions of Section 5 of the Policy).",,Clause
cl_pol_unknown_27bc5d83_c73a97bb,the date listed in item 8 the Schedule.,,Clause
cl_pol_unknown_27bc5d83_2a3a2b58,a formal criminal proceeding against an Insured Person for involuntary manslaughter (including constructive manslaughter or grossly negligent manslaughter) in their capacity as such for the Company.,,Clause
cl_pol_unknown_27bc5d83_50bc71aa,"the amount listed in Item 6 of the Schedule, which shall first be borne by the Insured before the relevant Claim can be made and payable.",,Clause
cl_pol_unknown_27bc5d83_3c5b6389,"reasonable and necessary fees, costs, charges and expenses (other than remuneration payable to any Insured Persons or Employees, cost of their time or costs or overhead of any Company) incurred with the prior written consent of the Insurer, in the investigation, defence, adjustment, settlement or appeal of any Claim made or brought against any Insured.",,Clause
cl_pol_unknown_27bc5d83_b7a86a7c,"Defence Costs shall also include reasonable and necessary fees, costs, charges and expenses of any accredited expert retained through defence lawyers approved in writing by the Insurer on behalf of the Insureds to prepare an evaluation, report, assessment, diagnosis or rebuttal of evidence in connection with the defence of a Claim.",,Clause
cl_pol_unknown_27bc5d83_91f047b1,Defence Costs shall not include Investigation Costs or Pre-Claim Costs. ---,,Clause
cl_pol_unknown_27bc5d83_0451c38d,"shall mean the payment of the reasonable day to day expenses of an Insured Person including the following services directly to the provider of such services, in the event of an interim or interlocutory order from a proceeding by an Official Body against an Insured Person alleging a Wrongful Act, which results in the confiscating, controlling, suspending or freezing rights of ownership of real property or personal assets of an Insured Person or creating a charge over real property or personal assets of the Insured Person:",,Clause
cl_pol_unknown_27bc5d83_a1d29eb4,- (1) housing; - (2) utilities; - (3) personal insurances; and - (4) schooling.,,Clause
cl_pol_unknown_27bc5d83_ec1ae560,Such expenses will only be payable provided that a personal allowance has been directed by the court to meet such payments and such personal allowance has been exhausted. Expenses will be payable after 30 days following the event above for a period of up to 12 months.,,Clause
cl_pol_unknown_27bc5d83_09f62e12,"shall mean reasonable and necessary fees (including but not limited to attorney's fees and expert's fees), costs, charges, and expenses (including legal costs) incurred with the prior written consent of the Insurer by the Company or its Board of Directors, Committee of the Board of Directors or Supervisory Board Members on behalf of the Company whether it is in the best interest of the Company to prosecute the Wrongful Acts or claims alleged in a Security Holder Derivative Demand.",,Clause
cl_pol_unknown_27bc5d83_4b6b88e7,"Derivative Demand Investigation Costs shall not include any settlement, judgment or damages or any remuneration payable to any Insured Person or Employee (include regular or overtime wages, salaries or fees).",,Clause
cl_pol_unknown_27bc5d83_b9168999,"shall mean any natural person who was, is or during the Period of Insurance becomes a:",,Clause
cl_pol_unknown_27bc5d83_bb71bac6,"- (1) director, officer, management committee member, member of the board of managers, supervisory board member, management board member or governor of the Company duly elected or appointed pursuant to the laws and the by-laws (or equivalent in any other country); - (2) de facto director or officer or Shadow Director of the Company; - (3) Employee of the Company as corporate general counsel (or equivalent position) of the Company; - (4) any person who is a member of the Company’s internal audit committee, internal compensation committee, or any other internal committee (provided that such Company provides indemnification to such person); - (5) prospective director in the listing particulars or prospectus for a public offering issued by any Company. ---",,Clause
cl_pol_unknown_27bc5d83_0ef7f590,"Employee shall mean any past, present or future natural person while in the regular service of the Company in the ordinary course of the Company’s business and whom the Company compensates by salary, wages and/or commissions and has the right to govern, instruct and direct in the performance of such service. The definition of Employee shall not include independent contractors or consultants.",,Clause
cl_pol_unknown_27bc5d83_42370afa,Employment Claim shall mean a Claim based on and alleging an Employment Practices Violation.,,Clause
cl_pol_unknown_27bc5d83_f43b7ba4,Employment Practices Violation shall mean any actual or alleged:,,Clause
cl_pol_unknown_27bc5d83_3f4b91bb,"1. wrongful or unfair dismissal, discharge or termination of employment; 2. breach of any oral or implied employment contract or quasi-employment contract; 3. employment related misrepresentation; 4. violation of employment discrimination laws; 5. illegal workplace harassment (including sexual harassment); 6. wrongful failure to promote, unfair discipline, unfair deprivation of a career opportunity or demotion, negligent evaluation or negligent retention; 7. failure to adopt workplace or employment practices policies and procedures; 8. illegal retaliatory treatment or victimization of Employees (including retaliation in violation of whistleblower statutes); 9. employment related: 1. infliction of emotional distress; 2. Invasion of privacy; 3. Defamation, humiliation, libel or slander; 10. other employment related torts committed by any Insured including by any Insured Person while acting in his or her respective capacity on behalf of the Company or any matters claimed against any such Insured solely by reason of his/her status as such, committed or allegedly committed against an Insured Person or Employee with respect of such person's past, present or prospective employment with the Company. ---",,Clause
cl_pol_unknown_27bc5d83_85ca19e5,Employment Related Benefits shall mean:,,Clause
cl_pol_unknown_27bc5d83_bfcee68f,"1. non-monetary benefits including but not limited to the allocation of a company car, travel allowance, telecommunications, medical or life insurance expenses, education and training allowances; 2. stock, shares, stock options, share options or any entitlement or right under any equity plan of any description; 3. participation in any stock, share, stock option or share option plan, or any equity plan of any description; 4. severance or redundancy, or any benefit, payment or entitlement of any kind in respect of paid or unpaid leave; 5. bonus or incentive plans, including but not limited to deferred compensation; 6. payments or contributions in respect of any provident, benefit, superannuation, pension or retirement fund.",,Clause
cl_pol_unknown_27bc5d83_b666a4bd,Extended Reporting Period shall mean the relevant period of cover arising or offered under Extension 3.1 – Extended Reporting Period.,,Clause
cl_pol_unknown_27bc5d83_7bb22e45,"Extradition Claim shall mean a formal request, claim, warrant for arrest, extradition or other proceedings of an Insured Person pursuant to the provisions in connection with extradition in any other jurisdiction around the world, which results directly from a Claim that is covered by this Policy.",,Clause
cl_pol_unknown_27bc5d83_a5a2a841,"Extradition Costs shall mean reasonable and necessary legal fees, costs and expenses incurred by an Insured Person with the prior written consent of the Insurer to obtain legal advice or to appeal, bring or defend proceedings including by way of judicial review or by way of other challenge in respect of an Extradition Claim.",,Clause
cl_pol_unknown_27bc5d83_0363196e,Financial Impairment shall mean the status of the Company resulting from:,,Clause
cl_pol_unknown_27bc5d83_9a13e9bc,"1. the appointment by any governmental, provincial, federal or state official, agency or court of any receiver, conservator, liquidator, trustee, rehabilitator or similar official to take control of, supervise, manage or liquidate the Company; 2. the appointment by or on behalf of the Company of administrators; or 3. the Company becoming a debtor in possession.",,Clause
cl_pol_unknown_27bc5d83_a08da0f0,"Financial Institution shall mean any bank including any merchant or investment bank, finance company, hedge fund, insurance or reinsurance company (other than a captive owned by the Policyholder), mortgage bank, savings and loan association, building society, credit union, stockbroker, investment trust, asset management company, fund manager or any entity established principally for the purpose of carrying on commodities, futures or foreign exchange trading or any other similar entity. ---",,Clause
cl_pol_unknown_27bc5d83_1e3f67a5,(as set out in Insuring Clause 1.5) shall mean and be deemed to be representing the equivalent to the Financial Loss of any:,,Clause
cl_pol_unknown_27bc5d83_99f4d85d,"1. Subsidiary Company located in a Restricted Foreign Jurisdiction in respect of a Securities Claim made against such Subsidiary Company; and/or 2. Insured Person of such Subsidiary Company in respect of any Claim made against such Insured Person, but only in the case and to the extent that either (i) such Policyholder; or (ii) the Subsidiary Company, has paid or is contractually obliged to pay such Financial Loss to the Insured Person.",,Clause
cl_pol_unknown_27bc5d83_1b13201e,The Financial Interest of the Policyholder arises:,,Clause
cl_pol_unknown_27bc5d83_c49aa6de,"1. by virtue of the loss that it incurs in indemnifying, or by having the contractual obligation to indemnify, any Insured in respect of the Financial Loss of such Insured located in Restricted Foreign Jurisdiction covered under this Policy; or 2. by virtue of the fact that any of the Insureds located in a Restricted Foreign Jurisdiction remain uninsured under any International Program Policy purchased for such Subsidiary Company in excess of such local policy’s limits of liability, subject to local legal restrictions or limitations.",,Clause
cl_pol_unknown_27bc5d83_7a7b7f20,shall mean:,,Clause
cl_pol_unknown_27bc5d83_361f3b81,"1. the total amount the Insured is legally liable to pay resulting from a Claim including but not limited to damages and judgements, punitive, exemplary or multiple damages and award of costs (including pre and post judgement interest awarded on a covered judgement and plaintiff’s or claimant’s legal fees and/or their reasonable costs, charges and expenses arising from the Claim awarded on a covered judgement); 2. sums payable for any settlement to which the Insurer has consented; 3. Defence Costs; 4. the amount covered under the Extensions in Section 3 of this Policy (or as added or amended by any endorsement to this Policy), but only to the extent set out in the relevant Extensions.",,Clause
cl_pol_unknown_27bc5d83_20b0221e,Financial Loss shall not include any of the following:,,Clause
cl_pol_unknown_27bc5d83_914a6f76,"1. any amount not indemnified by the Company for which the Insureds are absolved from payment by reason of any covenant, agreement or court order; 2. taxes (except as provided under Extension 3.14); 3. social security contributions; 4. fines or penalties imposed by law (except as provided in Extension 3.12); 5. any amount incurred by the Company that represents or is substantially equivalent to an increase in the consideration paid or proposed to be paid by a Company in connection with its purchase of any securities or assets; 6. any sum payable pursuant to a financial support direction or contribution notice issued by a pension regulator; 7. expenses and costs (including but not limited to legal and professional fees) incurred in testing for, monitoring, cleaning up, removing, containing, treating, neutralising, detoxifying or assessing the effects of Pollutants;",,Clause
cl_pol_unknown_27bc5d83_4f0bf96f,Directors and Officers Liability Insurance (09/2015) ---,,Clause
cl_pol_unknown_27bc5d83_e60f6d3c,"- (a) back pay, or any compensation or damages attributable to the back payment of remuneration, where the claimant is reinstated as an Employee; - (b) front pay, future loss, future damages, future compensation or economic relief; - (c) Employment Related Benefits or amounts attributable to Employment Related Benefits;",,Clause
cl_pol_unknown_27bc5d83_dc3c9883,"Notwithstanding the foregoing, with respect to an Employment Claim, Financial Loss shall not include punitive, exemplary or multiple damages, and other non-compensatory damages.",,Clause
cl_pol_unknown_27bc5d83_b543bda2,shall mean any jurisdiction other than the country where this Policy is issued.,,Clause
cl_pol_unknown_27bc5d83_033a1d0c,"shall mean, in relation to a Foreign Jurisdiction, the most recently revised standard form of wording for a directors and officers policy of insurance issued by the Insurer or ZURICH in such Foreign Jurisdiction that provides substantially similar coverage to the coverage provided by this Policy and which is published on the Insurer’s Global Corporate Financial Lines and D&O Website.",,Clause
cl_pol_unknown_27bc5d83_6c25e44a,"shall mean Financial Loss of the Insured Person which the Company has indemnified or is permitted, required, entitled to indemnify or is not prohibited from indemnifying, unless the Company fails or refuses to indemnify the Insured Person due to Financial Impairment.",,Clause
cl_pol_unknown_27bc5d83_7762c331,shall mean:,,Clause
cl_pol_unknown_27bc5d83_f4dc4940,1. (1) any Insured Person; and 2. (2) the Company.,,Clause
cl_pol_unknown_27bc5d83_c440adc9,Directors and Officers Liability Insurance (09/2015) ---,,Clause
cl_pol_unknown_27bc5d83_75253836,"shall mean any natural person who was, is or during the Period of Insurance becomes a:",,Clause
cl_pol_unknown_27bc5d83_8f8bd7f1,"1. Director or Officer; 2. Outside Entity Executive; 3. Employee of the Company who is the Risk Manager (or equivalent position) of the Policyholder; 4. Employee of the Company while acting in a managerial or supervisory capacity for the Company; and 5. natural person trustee of a pension or retirement trust, plan or scheme operated by or at the behest of the Company for the benefit of the Employee of the Company.",,Clause
cl_pol_unknown_27bc5d83_0835a333,"But with regard to all of the foregoing, only when and to the extent that such Insured Person is acting in such Insured Person capacity.",,Clause
cl_pol_unknown_27bc5d83_339b9da3,"Insured Persons shall not include any consultant, external auditor, or liquidator, administrator or receiver (or the equivalent in any other jurisdiction) of the Company.",,Clause
cl_pol_unknown_27bc5d83_a8db9aa4,shall mean the insurance Company listed in Item 11 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_488af453,shall mean the policy(ies) listed in Item 13 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_ce07cb18,"shall mean a formal criminal, administrative or regulatory Investigation, hearing or inquiry, commenced by any Official Body against an Insured Person (including service of a subpoena or Wells notice upon such Insured Person and Investigation brought by the US Securities and Exchange Commission or an Official Body in the United States of America, its territories or possessions) or into the affairs of the Company, which starts during the Period of Insurance, and:",,Clause
cl_pol_unknown_27bc5d83_f6aa8c71,"1. identifies an Insured Person as being under investigation or as a witness; or 2. requests an Insured Person to produce documents, or to attend such investigation to be examined or interviewed in their capacity as an Insured Person.",,Clause
cl_pol_unknown_27bc5d83_551d0ca0,"An Investigation of Insured Persons shall be deemed to be ‘first made’ when the Insured Person is first required in writing to attend, first identified, first served, first arrested or detained.",,Clause
cl_pol_unknown_27bc5d83_968bbfb4,"Investigation shall not include industry-wide or sector investigations, hearings, examinations or inquiries or any routine or regular regulatory audit, examination, inspection or review.",,Clause
cl_pol_unknown_27bc5d83_86104465,"shall mean such reasonable and necessary fees, costs, charges and expenses of any legal advisor, incurred with the Insurer’s prior written consent, by or on behalf of an Insured Person directly in connection with an Investigation.",,Clause
cl_pol_unknown_27bc5d83_a1cf5790,"Investigation Costs shall not include remuneration payable to any Insured Person or Employee, cost of their time, costs or overheads of the Company or any Outside Entity. ---",,Clause
cl_pol_unknown_27bc5d83_786ec077,"1. an interim or interlocutory judicial order against any Insured Person; or 2. any proceeding concerning the deportation of any Insured Person, by an Official Body, imposing:",,Clause
cl_pol_unknown_27bc5d83_afb1fdf6,"- (i) confiscation, assumption of ownership and control, suspension or freezing of rights of ownership of real property or personal assets of such Insured Person; - (ii) a charge over real property or personal assets of such Insured Person; - (iii) a temporary or permanent prohibition on such Insured Person from holding the office of or performing the function of a director or officer (or equivalent) of any entity; - (iv) restriction of such Insured Person’s liberty to a specified domestic residence or an official detention; or - (v) deportation of an Insured Person following revocation of otherwise proper, current and valid immigration status for any reason other than such Insured Person’s conviction of a crime,",,Clause
cl_pol_unknown_27bc5d83_8a7336e7,provided that such Judicial Order shall be in connection with a Claim against such Insured Person.,,Clause
cl_pol_unknown_27bc5d83_9b50191f,"reasonable and necessary fees, costs, charges and expenses incurred with the Insurer’s prior written consent, by or on behalf of an Insured Person directly in response to a Kidnapping Event.",,Clause
cl_pol_unknown_27bc5d83_f51aae1f,"any event or connected series of events of seizing, detaining or carrying away by force or fraud an Insured Person, while acting in the course of employment by the Company, but solely for the purpose of demanding ransom monies. A Kidnapping Event shall be deemed to be “first made” against an Insured Person when the Insured Person is first so seized, detained or carried away by force or fraud.",,Clause
cl_pol_unknown_27bc5d83_d566d2ff,the amount listed in Item 3 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_f5635bb2,"any regulator, government or administrative body or agency, official trade body or self-regulatory body legally empowered to conduct an investigation into the affairs of the Company or Outside Entity or the conduct of an Insured Person in such capacity. For clarity, this includes a Royal Commission, judicial body, commission of inquiry or stock exchange.",,Clause
cl_pol_unknown_27bc5d83_282b8c7f,any entity that is not a Company and shall exclude any Outside Entity that:,,Clause
cl_pol_unknown_27bc5d83_526cfe4b,"1. is a Financial Institution; or 2. whose Securities are traded on a primary, secondary or other market in the United States of America or its territories or possessions or is subject to any obligation to file reports with the United States Securities and Exchange Commission in accordance with Section 13 of the U.S. Securities and Exchange Act of 1934.",,Clause
cl_pol_unknown_27bc5d83_a194e363,unless such entity is specifically listed as an Outside Entity in an endorsement attached to this Policy.,,Clause
cl_pol_unknown_27bc5d83_b80f8dc3,Directors and Officers Liability Insurance (09/2015) ---,,Clause
cl_pol_unknown_27bc5d83_9cb3a338,"shall mean any Director or Officer or any Employee of the Company who did, does or during the Period of Insurance, begins to serve or act in the capacity as a director or officer (or equivalent executive or management position in any other country) of an Outside Entity at the Company’s specific direction or request.",,Clause
cl_pol_unknown_27bc5d83_8d931992,shall mean that period of time listed in Item 2 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_544d66ba,"shall mean any negative statement specifically regarding and mentioning an Insured Person that is included in any press release or published in any print or electronic media outlet directly as a result of a Claim. The Personal Reputation Crisis must be first made against the Insured Person during the Period of Insurance, and shall be deemed to be “first made” when such press release or such publication was first released or syndicated to a Third Party.",,Clause
cl_pol_unknown_27bc5d83_64fe13a8,"shall mean the reasonable and necessary fees, costs, charges and expenses incurred, with the Insurer’s prior written consent by a public relations firm or consultant or crisis management consultant (who shall not be a law firm) retained solely and independently from the Company by the Insured Person within thirty (30) days of the Personal Reputation Crisis to specifically mitigate the adverse publicity of such Insured Person’s reputation as a direct result of the Personal Reputation Crisis. A Personal Reputation Crisis shall conclude once the public relations/crisis management consultant advises the Policyholder or such Insured Person that such Personal Reputation Crisis no longer exists.",,Clause
cl_pol_unknown_27bc5d83_9c4b0d2c,shall mean the legal entity listed in Item 1 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_8ee0d792,shall mean:,,Clause
cl_pol_unknown_27bc5d83_8b5b9f7b,"1. the actual, alleged or threatened generation, transportation, discharge, emission, dispersal, release, escape, treatment, storage or disposal of Pollutants; or 2. any governmental regulation, order, direction or request to test for, monitor, clean up, remove, contain, treat, detoxify or neutralise Pollutants or any action taken in contemplation or anticipation of any such regulation, order, direction or request, or any voluntary decision to do so.",,Clause
cl_pol_unknown_27bc5d83_969babad,"shall mean any solid, liquid, gaseous irritant or contaminant, including smoke, vapour, soot, fumes, acids, alkalis, chemicals, toxic mould or any thermal irritant or contaminant, ionising radiation or radioactivity from any nuclear fuel and waste (waste includes, but is not limited to, nuclear waste or materials which are intended to be or have been recycled, reconditioned or reclaimed), any air emission, odor, waste water, oil or oil products, infectious or medical waste, asbestos or asbestos products, silica, noise, fungus (including mould, mildew and any mycotoxins, spores, scents or by products produced or released by fungi, but not any fungi intended by the Insured for consumption) and any other similar substance of any kind or nature whatsoever including electromagnetic fields, asbestos, asbestos products and any noise. ---",,Clause
cl_pol_unknown_27bc5d83_5701d098,"Costs shall mean reasonable and necessary fees, costs, charges and expenses incurred, with the prior written consent of the Insurer, by an Insured Person in retaining advisors separate from the Company or any Outside Entity:",,Clause
cl_pol_unknown_27bc5d83_e2c18202,1. to provide legal advice directly related to a Pre-Claim Event; or 2. to prepare a report (and any supplementary reports as necessary) to an Official Body in response to a Pre-Claim Event.,,Clause
cl_pol_unknown_27bc5d83_194ab2df,shall mean with respect to an Insured Person in his/her capacity as such:,,Clause
cl_pol_unknown_27bc5d83_e7581404,"1. a raid on, or on site visit to any Company or any Outside Entity by an Official Body that involves the production, review, copying or confiscation of documents or interviews of such Insured Person; 2. any formal written notification to an Official Body by the Company, any Outside Entity or any Insured Person of a suspected material breach of such Insured Person’s legal or regulatory duty; or 3. any internal investigation or inquiry conducted by the Company regarding a suspected material breach of such Insured Person's legal or regulatory duty which results from 2.48(1) or 2.48(2) above.",,Clause
cl_pol_unknown_27bc5d83_45b69229,"A Pre-Claim Event shall be deemed to be ‘first made’ against an Insured Person when such raid, visit, announcement, notification and receipt of notice first took place or occurred.",,Clause
cl_pol_unknown_27bc5d83_bed28358,"shall mean any damage to or destruction of any property or impairment or loss of use of any property, and any consequential loss resulting there from.",,Clause
cl_pol_unknown_27bc5d83_c6d94123,"shall mean any information and/or statements or materials requested by the Insurer, or supplied to the Insurer by or on behalf of the Policyholder or of any Insured, any proposal form signed, dated and completed by the Policyholder (including any attachments thereto, information included therewith or incorporated therein) for this Policy and/or and any previous policy issued by the Insurer for which this Policy is a replacement or renewal (including any attachments thereto, information included therewith or incorporated therein), and the financial statements and annual reports of the Company.",,Clause
cl_pol_unknown_27bc5d83_529e6669,"shall mean reasonable and necessary fees, costs, charges and expenses (other than remuneration payable to any Insured Persons or Employee, costs of their time or overhead of any Company) incurred by an Insured Person, with the Insurer’s prior written consent, in bringing or defending proceedings or to appeal to seek to obtain the discharge or revocation of a Judicial Order.",,Clause
cl_pol_unknown_27bc5d83_cabbe149,shall mean any Foreign Jurisdiction where local risks cannot be covered by an overseas insurer not licensed in the jurisdiction.,,Clause
cl_pol_unknown_27bc5d83_1b66820b,"shall mean any bond, debenture, note, share, stock, ADR or other equity or security for debt which is issued or given by the Company, and will include any certificate of interest or participation in, receipt for, warrant or other right to subscribe to or to purchase, voting trust certificate relating to, or other interest in any of the foregoing items. ---",,Clause
cl_pol_unknown_27bc5d83_d5b87642,"shall mean any written demand for monetary damages or non-monetary relief (including injunctive relief) or any civil, criminal, administrative, regulatory or arbitration / mediation proceeding, alleging a Wrongful Act that:",,Clause
cl_pol_unknown_27bc5d83_e464ebb1,"1. is brought by a holder of Securities of the Company: 1. in his, her or its capacity as a Security holder of such Company, with respect to his, her or its interest in Securities issued by the Company against an Insured; or 2. on behalf of or in the name of the Company (in the form of a shareholder “derivative action” or its equivalent) against an Insured; or 2. is brought by any governmental, federal, state, or provincial agency that regulates the purchase or sale or offer to purchase or sell Securities and alleges that a Company and/or any of its Insured Persons violated a government, federal, state, provincial, local or foreign securities law or a rule or regulation promulgated under such securities law, whether or not in connection with the purchase, sale or offer to purchase or sell Securities of and issued by the Company, but, with regard to Insuring Clause 1.3 of this Policy, only if and so long as such Claim against the Company is also made, and is continuously maintained, against a Director or Officer.",,Clause
cl_pol_unknown_27bc5d83_bcd67b76,Securities Claim shall include US Securities Claim.,,Clause
cl_pol_unknown_27bc5d83_93931088,shall mean:,,Clause
cl_pol_unknown_27bc5d83_74b18cce,"1. any written demand by a Security holder of a Company upon the Board of Directors, Committee of the Board of Directors or Supervisory Board Members of such Company to bring a civil proceeding in a court of law against an Insured Person for a Wrongful Act; or 2. any lawsuit by a Security holder of a Company, brought derivatively on behalf of such Company, against an Insured Person for a Wrongful Act without first making a demand as described in subparagraph (1) above.",,Clause
cl_pol_unknown_27bc5d83_5a6e309b,"shall mean any natural person who is deemed a shadow director as defined in Section 2 of the Hong Kong Companies Ordinance (Cap 622) (or any other similar statute, law, rule or regulation in any other jurisdiction).",,Clause
cl_pol_unknown_27bc5d83_ad781d17,shall mean the amount listed in Item 4 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_f5aaaabc,shall mean any entity in which the Policyholder directly or indirectly:,,Clause
cl_pol_unknown_27bc5d83_4e2ca512,"1. holds more than 50% of the voting rights; or 2. appoints a majority of the board of directors (or equivalent in any other country); or 3. has the right, pursuant to a written agreement with other shareholders, to appoint a majority of the board of directors (or equivalent in any other country).",,Clause
cl_pol_unknown_27bc5d83_3a1dcb64,Subsidiary Company shall include any other entity specifically listed in an endorsement attached to this Policy.,,Clause
cl_pol_unknown_27bc5d83_5c255499,shall mean any person or entity other than the Insured.,,Clause
cl_pol_unknown_27bc5d83_1c6a256e,Directors and Officers Liability Insurance (09/2015),,Clause
cl_pol_unknown_27bc5d83_38a260d2,"shall mean any Claim brought or commenced, in whole or in part, within the jurisdiction of, or pursuant to the laws of the United States of America or its territories or possessions.",,Clause
cl_pol_unknown_27bc5d83_489a0df1,"shall mean any Securities Claim brought or commenced, in whole or in part within the jurisdiction of, or pursuant to the laws of the United States of America or its territories or possessions.",,Clause
cl_pol_unknown_27bc5d83_11000f68,"shall mean any actual or alleged breach of duty; breach of statutory duty; breach of trust; breach of warranty of authority; neglect; act, error or omission; misstatement; misleading statement; or libel, slander or defamation committed by an Insured Person. Wrongful Act shall also include any matters claimed against an Insured Person solely by reason of his/her status as such.",,Clause
cl_pol_unknown_27bc5d83_141e4a3c,"With respect to the Company, Wrongful Act shall mean:",,Clause
cl_pol_unknown_27bc5d83_80217196,"1. any actual or alleged breach of duty; breach of statutory duty; breach of trust; neglect; act, error or omission; misstatement; or misleading statement relating to the purchase or sale, or offer or solicitation of an offer to purchase or sell Securities of the Company; or 2. any actual or alleged violation of any law, regulation or rules that regulates the purchase, sale, or offer to purchase or sell the Securities of the Company.",,Clause
cl_pol_unknown_27bc5d83_98639a9f,Wrongful Act shall also mean an Employment Practices Violation.,,Clause
cl_pol_unknown_27bc5d83_9da63a63,shall mean the Insurer and any other member of the Zurich Insurance Group and/or any partners of Zurich Insurance Group designated by Zurich Insurance Group to issue any International Program Policy.,,Clause
cl_pol_unknown_27bc5d83_e764eca5,Directors and Officers Liability Insurance (09/2015) ---,,Clause
cl_pol_unknown_27bc5d83_93f48b6f,"Subject to all the terms, conditions, exclusions and limitations of this Policy, cover is extended as follows:",,Clause
cl_pol_unknown_27bc5d83_17de8ea8,The following Extended Reporting Period extensions are afforded solely for Claims first made during the Extended Reporting Period for actual or alleged Wrongful Acts committed prior to the commencement of the Extended Reporting Period:,,Clause
cl_pol_unknown_27bc5d83_95403c2e,1. Non-Renewal or Non-Replacement,,Clause
cl_pol_unknown_27bc5d83_58d707ea,"In the event of non-renewal or non-replacement of this Policy, the Policyholder shall be entitled to an Extended Reporting Period of:",,Clause
cl_pol_unknown_27bc5d83_f08243d4,- (a) ninety (90) days at no additional premium; or - (b) twelve (12) months at the additional premium stated in Item 9 of the Schedule.,,Clause
cl_pol_unknown_27bc5d83_47f4090b,The entitlement under (b) above shall lapse unless the Policyholder provides written notice to the Insurer of its election to take up the Extended Reporting Period within thirty (30) days of the expiry of the Period of Insurance.,,Clause
cl_pol_unknown_27bc5d83_65b8146b,The Policyholder shall not be entitled to this Extension if there is a Change of Control or the Policy is cancelled in accordance with Condition 12.10 ‘Cancellation’. 2. Change of Control,,Clause
cl_pol_unknown_27bc5d83_89827d49,"In the event of a Change of Control during the Period of Insurance, the Policyholder shall be entitled to purchase an Extended Reporting Period of up to eighty four (84) months. The Policyholder must make a written request and provide the Insurer with full underwriting information as the Insurer may require no later than thirty (30) days after the Change of Control and agree to any amendment of the provisions of the Policy and pay the additional premium required by the Insurer.",,Clause
cl_pol_unknown_27bc5d83_c1251533,"Once the Extended Reporting Period has been elected under 3.1(1) or 3.1(2), the entire premium for the Extended Reporting Period shall be deemed fully earned and the Extended Reporting Period shall be non-cancellable, except for non-payment of premium. 3. Lifetime ERP for Retired and Resigned Directors and Officers",,Clause
cl_pol_unknown_27bc5d83_5d73cdff,The Insurer will provide an unlimited Extended Reporting Period at no additional premium for any Director or Officer who has voluntarily resigned or retired during:,,Clause
cl_pol_unknown_27bc5d83_de35f97c,"- (i) the Period of Insurance of this Policy; or - (ii) the period of insurance of any other directors and officers insurance policy issued by the Insurer to the Policyholder of which this Policy is a continuous renewal, if this Policy is not renewed or replaced or where such renewal or replacement does not provide cover for such Directors or Officers.",,Clause
cl_pol_unknown_27bc5d83_fce28496,"This Extension will not apply to any Directors or Officers who resigned or retired their positions with the Company by reason of, in connection with or after a Change of Control.",,Clause
cl_pol_unknown_27bc5d83_88b4d394,Directors and Officers Liability Insurance (09/2015) ---,,Clause
cl_pol_unknown_27bc5d83_33d57454,This Policy will cover Financial Loss as arises from or is a consequence of any Claim made against the:,,Clause
